DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,AGE:Current age,WEALTH_QUINTILE:Wealth Quintile,RESIDENCE:Residence,MATERNAL_EDU_LVL:Mother's Education Level,HEAD_OF_HOUSE:Head of House,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,SOURCE_LINK:Citation of or link to the data source,SERIES_FOOTNOTE:Series footnote,CUSTODIAN:Custodian,INDICATOR_DEFINITION:Indicator Definition,NUMERATOR_DEFINITION:Numerator Definition,DENOMINATOR_DEFINITION:Denominator Definition,PUBLICATION_DATE:Date of Publication,DATA_SOURCE:Data Source,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,STD_ERR:Standard Error,WGTD_SAMPL_SIZE:Weighted Sample Size,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,COVERAGE_TIME:The period of time for which data are provided,FREQ_COLL:Time interval at which the source data are collected,OBS_FOOTNOTE:Observation footnote
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,M48T59: 48 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,2000,21.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,15.8,28.1,3.1,183.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,M48T59: 48 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,2006,30.2,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,23.2,38.2,3.8,174.3,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,M48T59: 48 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,2013,22.7,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,14.5,33.7,4.9,377690.2,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,M54T59: 54 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,2000,24.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,16.6,34.3,4.5,86.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,M54T59: 54 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,2006,30.2,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,20.4,42.2,5.5,79.8,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,M54T59: 54 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,2013,22.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,13.0,35.7,5.8,196352.8,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,M6T11: 6 to 11 months old,_T: Total,_T: Total,_T: Total,_T: Total,2000,20.2,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,12.2,31.6,4.9,84.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,M6T11: 6 to 11 months old,_T: Total,_T: Total,_T: Total,_T: Total,2006,11.2,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,6.4,18.9,3.1,107.1,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,M6T11: 6 to 11 months old,_T: Total,_T: Total,_T: Total,_T: Total,2013,11.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,4.2,28.3,5.7,141169.5,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,Y0T4: Under 5 years old,_T: Total,_T: Total,_T: Total,_T: Total,2000,23.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,20.6,27.4,1.7,814.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,Y0T4: Under 5 years old,_T: Total,_T: Total,_T: Total,_T: Total,2006,24.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,20.8,28.8,2.0,954.4,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,Y0T4: Under 5 years old,_T: Total,_T: Total,_T: Total,_T: Total,2011,15.5,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Demographic and Health Survey  Azerbaijan 2011. Ministry of Health (MoH) [Azerbaijan]  Baku  Azerbaijan,RP: Reported,F: Free,,,,,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,Y0T4: Under 5 years old,_T: Total,_T: Total,_T: Total,_T: Total,2013,17.5,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,13.4,22.7,2.4,1615688.5,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M0T11: 0 to 11 months old,_T: Total,_T: Total,_T: Total,_T: Total,2000,18.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,13.4,24.5,2.8,175.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M0T11: 0 to 11 months old,_T: Total,_T: Total,_T: Total,_T: Total,2006,17.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,12.2,24.2,3.0,245.9,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M0T11: 0 to 11 months old,_T: Total,_T: Total,_T: Total,_T: Total,2013,21.2,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,14.7,29.6,3.8,420473.9,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M0T23: 0 to 23 months old,_T: Total,_T: Total,_T: Total,_T: Total,2000,28.9,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,24.0,34.4,2.6,363.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M0T23: 0 to 23 months old,_T: Total,_T: Total,_T: Total,_T: Total,2006,18.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,13.9,23.3,2.4,483.1,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M0T23: 0 to 23 months old,_T: Total,_T: Total,_T: Total,_T: Total,2013,17.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,12.8,22.9,2.6,711989.4,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2000,15.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,9.2,24.6,3.9,78.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2006,17.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,10.9,25.8,3.7,138.3,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2013,26.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,16.5,39.4,5.9,189612.2,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M12T17: 12 to 17 months old,_T: Total,_T: Total,_T: Total,_T: Total,2000,34.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,24.9,44.6,5.1,88.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M12T17: 12 to 17 months old,_T: Total,_T: Total,_T: Total,_T: Total,2006,18.9,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,11.2,30.1,4.8,116.7,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M12T17: 12 to 17 months old,_T: Total,_T: Total,_T: Total,_T: Total,2013,15.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,7.9,27.9,5.0,130415.0,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M12T23: 12 to 23 months old,_T: Total,_T: Total,_T: Total,_T: Total,2000,38.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,31.2,47.0,4.0,188.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M12T23: 12 to 23 months old,_T: Total,_T: Total,_T: Total,_T: Total,2006,18.9,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,13.5,25.8,3.1,237.2,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M12T23: 12 to 23 months old,_T: Total,_T: Total,_T: Total,_T: Total,2013,11.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,6.8,19.1,3.1,291515.6,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M18T23: 18 to 23 months old,_T: Total,_T: Total,_T: Total,_T: Total,2000,43.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,32.6,54.1,5.6,100.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M18T23: 18 to 23 months old,_T: Total,_T: Total,_T: Total,_T: Total,2006,19.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,11.9,28.8,4.2,120.5,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M18T23: 18 to 23 months old,_T: Total,_T: Total,_T: Total,_T: Total,2013,8.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,3.4,19.3,3.7,161100.5,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M24T29: 24 to 29 months old,_T: Total,_T: Total,_T: Total,_T: Total,2000,28.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,19.4,38.7,5.0,82.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M24T29: 24 to 29 months old,_T: Total,_T: Total,_T: Total,_T: Total,2006,39.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,30.1,49.3,4.9,114.2,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M24T29: 24 to 29 months old,_T: Total,_T: Total,_T: Total,_T: Total,2013,17.5,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,9.8,29.4,4.9,219302.3,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M24T35: 24 to 35 months old,_T: Total,_T: Total,_T: Total,_T: Total,2000,29.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,22.0,37.3,3.9,165.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M24T35: 24 to 35 months old,_T: Total,_T: Total,_T: Total,_T: Total,2006,39.9,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,31.1,49.4,4.7,226.8,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M24T35: 24 to 35 months old,_T: Total,_T: Total,_T: Total,_T: Total,2013,16.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,10.7,24.8,3.6,441530.6,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M24T59: 24 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,2000,21.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,18.3,25.3,1.8,574.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,M24T59: 24 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,2006,36.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,30.8,42.1,2.9,609.2,Middle of Fieldwork,1996-2013,0: Not Known,
