DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,AGE:Current age,WEALTH_QUINTILE:Wealth Quintile,RESIDENCE:Residence,MATERNAL_EDU_LVL:Mother's Education Level,HEAD_OF_HOUSE:Head of House,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,SOURCE_LINK:Citation of or link to the data source,SERIES_FOOTNOTE:Series footnote,CUSTODIAN:Custodian,INDICATOR_DEFINITION:Indicator Definition,NUMERATOR_DEFINITION:Numerator Definition,DENOMINATOR_DEFINITION:Denominator Definition,PUBLICATION_DATE:Date of Publication,DATA_SOURCE:Data Source,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,STD_ERR:Standard Error,WGTD_SAMPL_SIZE:Weighted Sample Size,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,COVERAGE_TIME:The period of time for which data are provided,FREQ_COLL:Time interval at which the source data are collected,OBS_FOOTNOTE:Observation footnote
UNICEF:NUTRITION(1.0): Nutrition,BIH: Bosnia and Herzegovina,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2006,17.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Bosnia and Herzegovina multiple indicator cluster survey 2006. Sarajevo, Bosnia and Herzegovina: UNICEF, 2007",RA: Reanalysed,F: Free,10.5,28.1,,269.0,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,BIH: Bosnia and Herzegovina,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2011,18.2,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Institute for Public Health [Federation of Bosnia and Herzegovina]. Bosnia and Herzegovina multiple indicator cluster survey (MICS) 2011-2012. Final report. Sarajevo, Federation of Bosnia and Herzegovina: UNICEF, 2013",RA: Reanalysed,F: Free,9.9,31.1,,235.7,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,MKD: North Macedonia,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2005,16.2,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Republic of Macedonia - multiple indicator cluster survey 2005-06. Final report. Skopje: State Statistcial Office of the Republic of Macedonia, 2007",RA: Reanalysed,F: Free,6.0,36.7,,325.6,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,MKD: North Macedonia,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2011,23.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Multiple indicator cluster survey 2011 (MICS). Skopje, the former Yugoslav Republic of Macedonia: Ministry of Health, Ministry of Education and Science,  Ministry of Labour and Social Policy, 2012.",RA: Reanalysed,F: Free,15.2,33.3,,114.3,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ALB: Albania,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2000,6.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Multiple indicator cluster survey report Albania (MICS). Committee on Women and Family, Institute of Public Health, Faculty of Social Sciences and UNICEF (Albania). Tirana, Albania: UNICEF, 2000",RA: Reanalysed,F: Free,3.0,12.7,,118.0,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ALB: Albania,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2005,3.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Albania multiple indicator cluster survey 2005, final report. Tirana, Albania: Albanian National Institute of Statistics, 2008",RA: Reanalysed,F: Free,1.1,10.1,,96.8,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ALB: Albania,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2008,37.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Albania demographic and health survey 2008-09. Demographic and Health Surveys. Tirana, Albania: Institute of Statistics, Institute of Public Health and ICF Macro, 2010",RA: Reanalysed,F: Free,27.1,48.5,,151.3,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ALB: Albania,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2017,36.5,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Albania Demographic and Health Survey 2017-18. Tirana, Albania: Institute of Statistics, Institute of Public Health, and ICF",RA: Reanalysed,F: Free,29.8,43.9,,283.7,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,KAZ: Kazakhstan,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,1995,9.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Kazakhstan demographic and health survey 1995. Demographic and Health Surveys. Almaty, Kazakhstan, 1996",RA: Reanalysed,F: Free,,,,,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,KAZ: Kazakhstan,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,1999,35.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Kazakhstan demographic and health survey 1999. Demographic and Health Surveys. Calverton, Maryland: Academy of Preventive Medicine [Kazakhstan] and Macro International Inc., 1999",ER: External Reanalysis,F: Free,,,,,middle of fieldwork,,0: Not Known,Estimates obtained from DHS StatCompiler 
UNICEF:NUTRITION(1.0): Nutrition,KAZ: Kazakhstan,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2006,16.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Kazakhstan multiple indicator cluster survey 2006. Final report. Astana, Kazakhstan: UNICEF and Agency of the Republic of Kazakhstan on Statistic, 2007",RA: Reanalysed,F: Free,12.7,20.7,,381.8,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,KAZ: Kazakhstan,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2010,31.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Multiple indicator cluster survey (MICS) in the Republic of Kazakhstan (RK), 2010-2011. Final report. Astana, Kazakhstan: the Agency of Statistics, RK and the Republican State Enterprise Information Computing Center, 2012",RA: Reanalysed,F: Free,27.5,36.5,,532.4,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,KAZ: Kazakhstan,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2015,37.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"2015 Kazakhstan Multiple Indicator Cluster Survey, Final Report. Astana, Kazakhstan: The Statistics Committee of the Ministry of National Economy of the Republic of Kazakhstan, 2016.",RA: Reanalysed,F: Free,31.9,44.1,,531.3,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2000,6.5,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku, Azerbaijan: United Nations Children's Fund, 2001.",RA: Reanalysed,F: Free,3.4,12.1,,154.0,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2006,10.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton, Maryland, USA: State Statistical Committee and Macro International Inc., 2008",RA: Reanalysed,F: Free,6.5,17.4,,241.0,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2013,12.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Azerbaijan nutrition survey  (AzNS), 2013. Baku, Republic of Azerbaijan, 2014.",RP: Reported,F: Free,,,,,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,MDA: Republic of Moldova,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2005,43.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Moldova demographic and health survey 2005. Demographic and Health Surveys. Calverton, Maryland: NCPM of the Ministry of Health and Social Protection and ORC Macro, 2006",RA: Reanalysed,F: Free,34.8,52.8,,156.9,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,MDA: Republic of Moldova,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2012,36.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"2012 Republic of Moldova multiple indicator cluster survey. Final report (MICS4). Chisinau, Republic of Moldova, 2014.",RA: Reanalysed,F: Free,28.9,44.5,,178.5,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,KGZ: Kyrgyzstan,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,1997,24.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Kyrgyz Republic demographic and health survey 1997. Demographic and Health Surveys. Bishkek City, Kyrgyz Republic, 1998",AD: Adjusted,F: Free,,,,,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,KGZ: Kyrgyzstan,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2005,35.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Multiple indicator cluster survey 2006, Kyrgyz Republic. Final report. Bishkek, Kyrgyzstan: National Statistical Committee of the Kyrkyz Republic and United Nations Children's Fund, 2007",RA: Reanalysed,F: Free,27.3,44.9,,325.7,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,KGZ: Kyrgyzstan,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2012,56.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Kyrgyz Republic demographic and health survey 2012. Demographic and Health Surveys. Bishkek, Kyrgyz Republic, and Calverton, Maryland, USA: NSC, MOH, and ICF International, 2013",RA: Reanalysed,F: Free,50.4,61.4,,417.1,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,KGZ: Kyrgyzstan,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2014,40.9,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Kyrgyzstan multiple indicator cluster survey 2014: Final Report (MICS). Bishkek, Kyrgyzstan: National Statistical Committee of the Kyrgyz Republic and UNICEF, 2014.",RA: Reanalysed,F: Free,35.1,47.0,,454.6,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,KGZ: Kyrgyzstan,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2018,45.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Kyrgyzstan Multiple Indicator Cluster Survey 2018, Survey Findings Report. Bishkek, Kyrgyzstan: National Statistical Committee of the Kyrgyz Republic and UNICEF. ",RA: Reanalysed,F: Free,39.2,52.0,,382.3,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,UKR: Ukraine,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2005,6.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,Ukraine Multiple Indicator Cluster Survey 2005,RA: Reanalysed,F: Free,3.3,10.6,,218.5,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,UKR: Ukraine,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2007,16.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Ukraine Demographic and Health Survey 2007. Calverton, Maryland, USA: UCSR and Macro International.",RA: Reanalysed,F: Free,9.6,25.7,,85.3,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,UKR: Ukraine,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2012,19.7,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Ukraine Multiple Indicator Cluster Survey 2012, Final Report.",RA: Reanalysed,F: Free,13.8,27.4,,358.1,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,TUR: Turkey,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,1993,10.7,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Turkey demographic and health survey, 1993. Demographic and Health Surveys. Ankara, Turkey, 1994",RA: Reanalysed,F: Free,,,,,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,TUR: Turkey,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,1998,7.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Turkish demographic and health survey 1998. Demographic and Health Surveys. Hacettepe University, Institute of Population Studies. Ankara, Turkey, 1999",ER: External Reanalysis,F: Free,,,,,middle of fieldwork,,0: Not Known,Estimates obtained from DHS StatCompiler 
UNICEF:NUTRITION(1.0): Nutrition,TUR: Turkey,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2003,20.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Demographic and health survey, 2003.  Ankara, Turkey: Hacettepe University Institute of Population Studies, MoH General Directorate of Mother and Child Health and Family Planning, State Planning Organization and the EU, 2004",RP: Reported,F: Free,,,,,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,TUR: Turkey,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2008,41.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Turkey Demographic and Health Survey 2008. Ankara, Turkey: Institute of Population Studies, Hacettepe University.",RP: Reported,F: Free,,,,,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,TUR: Turkey,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2013,30.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"2013 Turkey Demographic and Health Survey Ankara, Turkey: Hacettepe University Institute of Population Studies, T.R. Ministry of Development and TÜBYTAK, 2014.",RP: Reported,F: Free,,,,,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,TUR: Turkey,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2018,40.7,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"2018 Turkey Demographic and Health Survey. Hacettepe University Institute of Population Studies, T.R. Presidency of Turkey Directorate of Strategy and Budget and TÃœBÄ°TAK, Ankara, Turkey.",RP: Reported,F: Free,,,,,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,BLR: Belarus,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2005,10.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Belarus multiple indicator cluster survey 2005, final report. Minsk, Republic of Belarus: Ministry of Statistics and Analysis [Belarus] and Research Institute of Statistics of the MSA [Belarus], 2007",RA: Reanalysed,F: Free,5.5,18.4,,320.2,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,BLR: Belarus,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2012,19.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Multiple Indicator Cluster Survey of the Situation of Children and Women in the Republic of Belarus (МИКС4), 2012. Final Report",RA: Reanalysed,F: Free,12.7,27.4,,286.7,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2000,29.5,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Armenia demographic and health survey 2000. Demographic and Health Surveys. Calverton, Maryland: National Statistical Service, Ministry of Health, and ORC Macro, 2001",RA: Reanalysed,F: Free,22.2,38.0,,147.4,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2005,32.5,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Armenia demographic and health survey 2005. Demographic and Health Surveys. Calverton, Maryland: National Statistical Service, Ministry of Health, and ORC Macro, 2006",RA: Reanalysed,F: Free,23.0,43.6,,157.0,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BF_EXBF: Exclusive breastfeeding (0-5 months),_T: Total,M0T5: 0 to 5 months old,_T: Total,_T: Total,_T: Total,_T: Total,2010,34.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Exclusive breastfeeding, Predominant breastfeeding, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Armenia demographic and health survey 2010. Demographic and Health Surveys. Calverton, Maryland: National Statistical Service, Ministry of Health, and ICF International, 2012",RA: Reanalysed,F: Free,25.8,43.6,,135.8,middle of fieldwork,,0: Not Known,
