DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,REF_PERIOD:Reference Period,UNIT_MEASURE:Unit of measure,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,OBS_STATUS:Observation Status
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,1994-06,12.97639015,,D_PER_1000_B: Deaths per 1000 live births,12.40489159,13.62140366,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,1995-06,12.38589332,,D_PER_1000_B: Deaths per 1000 live births,11.82605101,13.00837536,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,1996-06,11.67043952,,D_PER_1000_B: Deaths per 1000 live births,11.14721328,12.24917072,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,1997-06,10.90097017,,D_PER_1000_B: Deaths per 1000 live births,10.38347503,11.44285959,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,1998-06,10.13567132,,D_PER_1000_B: Deaths per 1000 live births,9.632977399,10.6470637,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,1999-06,9.387461108,,D_PER_1000_B: Deaths per 1000 live births,8.900571698,9.870295745,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2000-06,8.662777556,,D_PER_1000_B: Deaths per 1000 live births,8.198706923,9.118002314,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2001-06,7.966025721,,D_PER_1000_B: Deaths per 1000 live births,7.540148035,8.404105255,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2002-06,7.307388291,,D_PER_1000_B: Deaths per 1000 live births,6.905146332,7.723466968,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2003-06,6.699847833,,D_PER_1000_B: Deaths per 1000 live births,6.324069251,7.085543819,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2004-06,6.13273222,,D_PER_1000_B: Deaths per 1000 live births,5.783593131,6.491661977,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2005-06,5.611014373,,D_PER_1000_B: Deaths per 1000 live births,5.285922428,5.953699174,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2006-06,5.132578045,,D_PER_1000_B: Deaths per 1000 live births,4.821792615,5.459016372,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2007-06,4.68969068,,D_PER_1000_B: Deaths per 1000 live births,4.394882465,5.001507846,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2008-06,4.285686726,,D_PER_1000_B: Deaths per 1000 live births,4.010817264,4.582302998,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2009-06,3.922895008,,D_PER_1000_B: Deaths per 1000 live births,3.65675633,4.206320516,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2010-06,3.602451121,,D_PER_1000_B: Deaths per 1000 live births,3.345434771,3.875481532,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2011-06,3.324225253,,D_PER_1000_B: Deaths per 1000 live births,3.078713773,3.582253011,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2012-06,3.078967188,,D_PER_1000_B: Deaths per 1000 live births,2.844377287,3.327683523,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2013-06,2.862562588,,D_PER_1000_B: Deaths per 1000 live births,2.636028795,3.104663287,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2014-06,2.670585739,,D_PER_1000_B: Deaths per 1000 live births,2.446919559,2.919563903,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2015-06,2.49587139,,D_PER_1000_B: Deaths per 1000 live births,2.254797299,2.766710671,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2016-06,2.337250253,,D_PER_1000_B: Deaths per 1000 live births,2.066775243,2.651348031,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2017-06,2.198975939,,D_PER_1000_B: Deaths per 1000 live births,1.88977022,2.571960896,A: Normal value
UNICEF:CME(1.0): Child Mortality,EST: Estonia,CME_MRY0: Infant mortality rate,_T: Total,2018-06,2.079275347,,D_PER_1000_B: Deaths per 1000 live births,1.733238464,2.517450926,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1975-06,52.64813901,,D_PER_1000_B: Deaths per 1000 live births,35.58370419,79.58971346,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1976-06,50.77696513,,D_PER_1000_B: Deaths per 1000 live births,36.1588307,72.40648956,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1977-06,49.07134007,,D_PER_1000_B: Deaths per 1000 live births,36.44232554,66.48318112,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1978-06,47.31193223,,D_PER_1000_B: Deaths per 1000 live births,36.47832494,61.72131002,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1979-06,45.69380085,,D_PER_1000_B: Deaths per 1000 live births,36.35374773,57.47938283,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1980-06,44.20250975,,D_PER_1000_B: Deaths per 1000 live births,36.03151096,54.0077096,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1981-06,42.6864754,,D_PER_1000_B: Deaths per 1000 live births,35.52102858,50.91212056,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1982-06,41.22949035,,D_PER_1000_B: Deaths per 1000 live births,34.92390133,48.36321033,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1983-06,39.96106115,,D_PER_1000_B: Deaths per 1000 live births,34.24128509,46.39376283,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1984-06,38.88198278,,D_PER_1000_B: Deaths per 1000 live births,33.68844399,44.75387654,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1985-06,37.98964972,,D_PER_1000_B: Deaths per 1000 live births,33.15877633,43.27853212,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1986-06,37.31505529,,D_PER_1000_B: Deaths per 1000 live births,32.85429437,42.27380825,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1987-06,36.86717617,,D_PER_1000_B: Deaths per 1000 live births,32.67635051,41.58413047,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1988-06,36.58071413,,D_PER_1000_B: Deaths per 1000 live births,32.60190914,40.99072399,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1989-06,36.34108394,,D_PER_1000_B: Deaths per 1000 live births,32.52634592,40.5223321,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1990-06,36.11758173,,D_PER_1000_B: Deaths per 1000 live births,32.45272549,40.08937975,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1991-06,35.91081683,,D_PER_1000_B: Deaths per 1000 live births,32.26723175,39.80406908,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1992-06,35.62284885,,D_PER_1000_B: Deaths per 1000 live births,31.99975579,39.57939673,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1993-06,35.2711174,,D_PER_1000_B: Deaths per 1000 live births,31.63447363,39.3024254,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1994-06,34.84144942,,D_PER_1000_B: Deaths per 1000 live births,31.16679552,38.95085099,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1995-06,34.20449112,,D_PER_1000_B: Deaths per 1000 live births,30.53589313,38.32558112,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1996-06,33.38816945,,D_PER_1000_B: Deaths per 1000 live births,29.82126791,37.48980491,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1997-06,32.40474292,,D_PER_1000_B: Deaths per 1000 live births,28.83218432,36.47199534,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1998-06,31.1735605,,D_PER_1000_B: Deaths per 1000 live births,27.65948713,35.3333048,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,1999-06,29.72597373,,D_PER_1000_B: Deaths per 1000 live births,26.27507669,33.86641693,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2000-06,28.09234129,,D_PER_1000_B: Deaths per 1000 live births,24.7331636,32.22124455,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2001-06,26.27494494,,D_PER_1000_B: Deaths per 1000 live births,23.11758035,30.28391548,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2002-06,24.35148924,,D_PER_1000_B: Deaths per 1000 live births,21.47446403,28.14552855,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2003-06,22.35130845,,D_PER_1000_B: Deaths per 1000 live births,19.82613944,25.79658547,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2004-06,20.33088146,,D_PER_1000_B: Deaths per 1000 live births,18.18292314,23.31877797,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2005-06,18.36322521,,D_PER_1000_B: Deaths per 1000 live births,16.60597966,20.89522896,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2006-06,16.53236788,,D_PER_1000_B: Deaths per 1000 live births,15.12977928,18.6067039,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2007-06,14.87747783,,D_PER_1000_B: Deaths per 1000 live births,13.68535005,16.52551414,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2008-06,13.4006746,,D_PER_1000_B: Deaths per 1000 live births,12.37693929,14.75433336,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2009-06,12.11109103,,D_PER_1000_B: Deaths per 1000 live births,11.17473037,13.21711846,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2010-06,11.03048547,,D_PER_1000_B: Deaths per 1000 live births,10.1481838,12.0056021,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2011-06,10.13555765,,D_PER_1000_B: Deaths per 1000 live births,9.299703568,11.05713275,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2012-06,9.428218628,,D_PER_1000_B: Deaths per 1000 live births,8.64169883,10.28559947,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2013-06,8.90250083,,D_PER_1000_B: Deaths per 1000 live births,8.164772678,9.685292974,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2014-06,8.503555101,,D_PER_1000_B: Deaths per 1000 live births,7.814968769,9.235433487,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2015-06,8.224751752,,D_PER_1000_B: Deaths per 1000 live births,7.542822652,8.950425548,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2016-06,8.00347924,,D_PER_1000_B: Deaths per 1000 live births,7.241873889,8.82435278,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2017-06,7.848344656,,D_PER_1000_B: Deaths per 1000 live births,6.904664052,8.937195419,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,F: Female,2018-06,7.686990812,,D_PER_1000_B: Deaths per 1000 live births,6.519620436,9.204081459,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1975-06,64.8673881,,D_PER_1000_B: Deaths per 1000 live births,43.87816634,97.65302806,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1976-06,62.75413952,,D_PER_1000_B: Deaths per 1000 live births,44.68510224,89.26520203,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1977-06,60.63097009,,D_PER_1000_B: Deaths per 1000 live births,45.33432492,82.13629985,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1978-06,58.72517629,,D_PER_1000_B: Deaths per 1000 live births,45.39186761,76.19545484,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1979-06,56.85714918,,D_PER_1000_B: Deaths per 1000 live births,45.28853852,71.41046206,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1980-06,55.01017572,,D_PER_1000_B: Deaths per 1000 live births,44.97374291,67.10364742,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1981-06,53.28846128,,D_PER_1000_B: Deaths per 1000 live births,44.54704826,63.32168228,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1982-06,51.60252088,,D_PER_1000_B: Deaths per 1000 live births,43.84226673,60.47674075,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1983-06,50.11102426,,D_PER_1000_B: Deaths per 1000 live births,43.146355,57.95264242,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1984-06,48.83428187,,D_PER_1000_B: Deaths per 1000 live births,42.47706958,55.95700281,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1985-06,47.78364005,,D_PER_1000_B: Deaths per 1000 live births,42.011326,54.37980425,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1986-06,47.07303111,,D_PER_1000_B: Deaths per 1000 live births,41.62000565,53.33409527,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1987-06,46.50495534,,D_PER_1000_B: Deaths per 1000 live births,41.3779275,52.40436834,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1988-06,46.10757862,,D_PER_1000_B: Deaths per 1000 live births,41.2200485,51.64924849,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1989-06,45.85161059,,D_PER_1000_B: Deaths per 1000 live births,41.21369162,51.07398008,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1990-06,45.57745573,,D_PER_1000_B: Deaths per 1000 live births,41.10265237,50.54237866,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1991-06,45.29138581,,D_PER_1000_B: Deaths per 1000 live births,40.85178685,50.18466195,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1992-06,44.97505253,,D_PER_1000_B: Deaths per 1000 live births,40.53829172,49.94352364,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1993-06,44.54093419,,D_PER_1000_B: Deaths per 1000 live births,40.11226067,49.58493003,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1994-06,43.98471285,,D_PER_1000_B: Deaths per 1000 live births,39.55798157,49.16082166,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1995-06,43.28860467,,D_PER_1000_B: Deaths per 1000 live births,38.88938062,48.38610308,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1996-06,42.33857967,,D_PER_1000_B: Deaths per 1000 live births,37.98678117,47.40366344,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1997-06,41.12313192,,D_PER_1000_B: Deaths per 1000 live births,36.80916555,46.28611643,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1998-06,39.62345007,,D_PER_1000_B: Deaths per 1000 live births,35.28109105,44.839589,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,1999-06,37.90768631,,D_PER_1000_B: Deaths per 1000 live births,33.57417604,43.1580225,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2000-06,35.90874533,,D_PER_1000_B: Deaths per 1000 live births,31.74136029,41.1862665,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2001-06,33.65677654,,D_PER_1000_B: Deaths per 1000 live births,29.72415046,38.81174225,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2002-06,31.23262741,,D_PER_1000_B: Deaths per 1000 live births,27.71088921,36.08428226,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2003-06,28.71210519,,D_PER_1000_B: Deaths per 1000 live births,25.64457163,33.17125007,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2004-06,26.19373372,,D_PER_1000_B: Deaths per 1000 live births,23.54917459,30.06000715,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2005-06,23.7047886,,D_PER_1000_B: Deaths per 1000 live births,21.56831651,26.9631035,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2006-06,21.35617471,,D_PER_1000_B: Deaths per 1000 live births,19.7018662,23.99897576,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2007-06,19.23310358,,D_PER_1000_B: Deaths per 1000 live births,17.84873565,21.2980922,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2008-06,17.28602094,,D_PER_1000_B: Deaths per 1000 live births,16.08910112,18.92198382,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2009-06,15.61745848,,D_PER_1000_B: Deaths per 1000 live births,14.51075731,16.93630858,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2010-06,14.19670733,,D_PER_1000_B: Deaths per 1000 live births,13.1358551,15.3446699,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2011-06,13.01227274,,D_PER_1000_B: Deaths per 1000 live births,12.00973711,14.09127435,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2012-06,12.08818209,,D_PER_1000_B: Deaths per 1000 live births,11.14204007,13.07163803,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2013-06,11.36538857,,D_PER_1000_B: Deaths per 1000 live births,10.47832412,12.26495174,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2014-06,10.84135839,,D_PER_1000_B: Deaths per 1000 live births,10.01921507,11.66744135,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2015-06,10.44744807,,D_PER_1000_B: Deaths per 1000 live births,9.636240676,11.27649035,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2016-06,10.16098111,,D_PER_1000_B: Deaths per 1000 live births,9.242854309,11.14476903,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2017-06,9.94813106,,D_PER_1000_B: Deaths per 1000 live births,8.787448816,11.29870927,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,M: Male,2018-06,9.731674883,,D_PER_1000_B: Deaths per 1000 live births,8.308460866,11.5986757,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1975-06,58.8738115,,D_PER_1000_B: Deaths per 1000 live births,39.86744735,88.84089383,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1976-06,56.97242046,,D_PER_1000_B: Deaths per 1000 live births,40.65764847,81.12437286,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1977-06,54.96425418,,D_PER_1000_B: Deaths per 1000 live births,41.06211145,74.50773892,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1978-06,53.12744597,,D_PER_1000_B: Deaths per 1000 live births,41.16852039,68.93541963,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1979-06,51.35504025,,D_PER_1000_B: Deaths per 1000 live births,41.08980963,64.4172118,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1980-06,49.74008364,,D_PER_1000_B: Deaths per 1000 live births,40.80306152,60.44321038,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1981-06,48.11583185,,D_PER_1000_B: Deaths per 1000 live births,40.30300147,57.04757299,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1982-06,46.5406956,,D_PER_1000_B: Deaths per 1000 live births,39.61941872,54.29821192,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1983-06,45.16157125,,D_PER_1000_B: Deaths per 1000 live births,39.01614947,52.13937756,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1984-06,44.02764307,,D_PER_1000_B: Deaths per 1000 live births,38.34503828,50.24024524,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1985-06,43.05060092,,D_PER_1000_B: Deaths per 1000 live births,37.91188744,48.73353035,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1986-06,42.30572333,,D_PER_1000_B: Deaths per 1000 live births,37.51794933,47.68689259,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1987-06,41.82682257,,D_PER_1000_B: Deaths per 1000 live births,37.32882092,46.86786533,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1988-06,41.46940372,,D_PER_1000_B: Deaths per 1000 live births,37.2208454,46.21378313,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1989-06,41.2282074,,D_PER_1000_B: Deaths per 1000 live births,37.15496122,45.66634299,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1990-06,40.97534971,,D_PER_1000_B: Deaths per 1000 live births,37.04234638,45.19565338,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1991-06,40.70793605,,D_PER_1000_B: Deaths per 1000 live births,36.93366918,44.90280019,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1992-06,40.42530533,,D_PER_1000_B: Deaths per 1000 live births,36.64852974,44.59537297,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1993-06,40.04978093,,D_PER_1000_B: Deaths per 1000 live births,36.22570083,44.32451406,A: Normal value
UNICEF:CME(1.0): Child Mortality,GEO: Georgia,CME_MRY0: Infant mortality rate,_T: Total,1994-06,39.56133743,,D_PER_1000_B: Deaths per 1000 live births,35.66606165,43.91008041,A: Normal value
