DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,AGE:Current age,WEALTH_QUINTILE:Wealth Quintile,RESIDENCE:Residence,MATERNAL_EDU_LVL:Mother's Education Level,HEAD_OF_HOUSE:Head of House,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,SOURCE_LINK:Citation of or link to the data source,SERIES_FOOTNOTE:Series footnote,CUSTODIAN:Custodian,INDICATOR_DEFINITION:Indicator Definition,NUMERATOR_DEFINITION:Numerator Definition,DENOMINATOR_DEFINITION:Denominator Definition,PUBLICATION_DATE:Date of Publication,DATA_SOURCE:Data Source,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,STD_ERR:Standard Error,WGTD_SAMPL_SIZE:Weighted Sample Size,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,COVERAGE_TIME:The period of time for which data are provided,FREQ_COLL:Time interval at which the source data are collected,OBS_FOOTNOTE:Observation footnote
UNICEF:NUTRITION(1.0): Nutrition,MKD: North Macedonia,NT_BF_EIBF: Early initiation of breastfeeding,_T: Total,_T: Total,B80: Bottom 80%,_T: Total,_T: Total,_T: Total,2005,26.7,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Republic of Macedonia - multiple indicator cluster survey 2005-06. Final report. Skopje: State Statistcial Office of the Republic of Macedonia, 2007",RA: Reanalysed,F: Free,20.1,34.5,,501.8,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,MKD: North Macedonia,NT_BF_EIBF: Early initiation of breastfeeding,_T: Total,_T: Total,B80: Bottom 80%,_T: Total,_T: Total,_T: Total,2011,19.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Multiple indicator cluster survey 2011 (MICS). Skopje, the former Yugoslav Republic of Macedonia: Ministry of Health, Ministry of Education and Science,  Ministry of Labour and Social Policy, 2012.",RA: Reanalysed,F: Free,14.2,25.2,,293.2,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,BLR: Belarus,NT_BF_EIBF: Early initiation of breastfeeding,_T: Total,_T: Total,B80: Bottom 80%,_T: Total,_T: Total,_T: Total,2005,17.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Belarus multiple indicator cluster survey 2005, final report. Minsk, Republic of Belarus: Ministry of Statistics and Analysis [Belarus] and Research Institute of Statistics of the MSA [Belarus], 2007",RA: Reanalysed,F: Free,14.4,21.8,,339.6,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,BLR: Belarus,NT_BF_EIBF: Early initiation of breastfeeding,_T: Total,_T: Total,B80: Bottom 80%,_T: Total,_T: Total,_T: Total,2012,49.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Multiple Indicator Cluster Survey of the Situation of Children and Women in the Republic of Belarus (МИКС4), 2012. Final Report",RA: Reanalysed,F: Free,45.0,53.9,,500.8,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BF_EIBF: Early initiation of breastfeeding,_T: Total,_T: Total,B80: Bottom 80%,_T: Total,_T: Total,_T: Total,2006,33.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton, Maryland, USA: State Statistical Committee and Macro International Inc., 2008",RA: Reanalysed,F: Free,29.7,38.2,,764.6,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,UKR: Ukraine,NT_BF_EIBF: Early initiation of breastfeeding,_T: Total,_T: Total,B80: Bottom 80%,_T: Total,_T: Total,_T: Total,2005,33.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,Ukraine Multiple Indicator Cluster Survey 2005,RA: Reanalysed,F: Free,26.1,41.4,,149.0,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,UKR: Ukraine,NT_BF_EIBF: Early initiation of breastfeeding,_T: Total,_T: Total,B80: Bottom 80%,_T: Total,_T: Total,_T: Total,2007,39.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Ukraine Demographic and Health Survey 2007. Calverton, Maryland, USA: UCSR and Macro International.",RA: Reanalysed,F: Free,33.8,46.0,,318.7,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,UKR: Ukraine,NT_BF_EIBF: Early initiation of breastfeeding,_T: Total,_T: Total,B80: Bottom 80%,_T: Total,_T: Total,_T: Total,2012,63.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Ukraine Multiple Indicator Cluster Survey 2012, Final Report.",RA: Reanalysed,F: Free,58.7,67.7,,544.8,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,UZB: Uzbekistan,NT_BF_EIBF: Early initiation of breastfeeding,_T: Total,_T: Total,B80: Bottom 80%,_T: Total,_T: Total,_T: Total,2006,67.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Uzbekistan multiple indicator cluster survey 2006, Final report. Tashkent, Uzbekistan: UNICEF, 2007",RA: Reanalysed,F: Free,64.0,71.4,,1698.8,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,UZB: Uzbekistan,NT_BF_EIBF: Early initiation of breastfeeding,_T: Total,_T: Total,B80: Bottom 80%,_T: Total,_T: Total,_T: Total,2017,85.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Uzbekistan 2017 Nutrition Survey, Tashkent, Uzbekistan, UNICEF 2019",RA: Reanalysed,F: Free,81.6,88.0,,775.3,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,TUR: Turkey,NT_BF_EIBF: Early initiation of breastfeeding,_T: Total,_T: Total,B80: Bottom 80%,_T: Total,_T: Total,_T: Total,2003,49.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Demographic and health survey, 2003.  Ankara, Turkey: Hacettepe University Institute of Population Studies, MoH General Directorate of Mother and Child Health and Family Planning, State Planning Organization and the EU, 2004",RA: Reanalysed,F: Free,46.5,53.2,,1231.0,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,KGZ: Kyrgyzstan,NT_BF_EIBF: Early initiation of breastfeeding,F: Female,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,84.2,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Kyrgyz Republic demographic and health survey 2012. Demographic and Health Surveys. Bishkek, Kyrgyz Republic, and Calverton, Maryland, USA: NSC, MOH, and ICF International, 2013",RA: Reanalysed,F: Free,81.4,86.7,,795.7,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,KGZ: Kyrgyzstan,NT_BF_EIBF: Early initiation of breastfeeding,F: Female,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,81.2,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Kyrgyzstan Multiple Indicator Cluster Survey 2018, Survey Findings Report. Bishkek, Kyrgyzstan: National Statistical Committee of the Kyrgyz Republic and UNICEF. ",RA: Reanalysed,F: Free,76.8,85.0,,665.8,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BF_EIBF: Early initiation of breastfeeding,F: Female,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2000,22.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Armenia demographic and health survey 2000. Demographic and Health Surveys. Calverton, Maryland: National Statistical Service, Ministry of Health, and ORC Macro, 2001",RA: Reanalysed,F: Free,17.7,27.6,,238.9,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BF_EIBF: Early initiation of breastfeeding,F: Female,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2005,34.9,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Armenia demographic and health survey 2005. Demographic and Health Surveys. Calverton, Maryland: National Statistical Service, Ministry of Health, and ORC Macro, 2006",RA: Reanalysed,F: Free,28.2,42.2,,269.1,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BF_EIBF: Early initiation of breastfeeding,F: Female,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2010,34.9,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Armenia demographic and health survey 2010. Demographic and Health Surveys. Calverton, Maryland: National Statistical Service, Ministry of Health, and ICF International, 2012",RA: Reanalysed,F: Free,29.3,40.9,,294.2,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BF_EIBF: Early initiation of breastfeeding,F: Female,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2015,41.5,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Armenia Demographic and Health Survey 2015-16. Rockville, Maryland, USA: National Statistical Service, Ministry of Health, and ICF",RA: Reanalysed,F: Free,34.9,48.3,,329.1,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ALB: Albania,NT_BF_EIBF: Early initiation of breastfeeding,F: Female,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2008,38.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Albania demographic and health survey 2008-09. Demographic and Health Surveys. Tirana, Albania: Institute of Statistics, Institute of Public Health and ICF Macro, 2010",RA: Reanalysed,F: Free,31.7,45.9,,230.7,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ALB: Albania,NT_BF_EIBF: Early initiation of breastfeeding,F: Female,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2017,60.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Albania Demographic and Health Survey 2017-18. Tirana, Albania: Institute of Statistics, Institute of Public Health, and ICF",RA: Reanalysed,F: Free,54.1,65.6,,519.3,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BF_EIBF: Early initiation of breastfeeding,F: Female,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2006,27.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton, Maryland, USA: State Statistical Committee and Macro International Inc., 2008",RA: Reanalysed,F: Free,21.6,33.1,,406.9,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,UZB: Uzbekistan,NT_BF_EIBF: Early initiation of breastfeeding,F: Female,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2017,88.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Uzbekistan 2017 Nutrition Survey, Tashkent, Uzbekistan, UNICEF 2019",RA: Reanalysed,F: Free,84.1,91.2,,440.5,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,TUR: Turkey,NT_BF_EIBF: Early initiation of breastfeeding,F: Female,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2003,53.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Demographic and health survey, 2003.  Ankara, Turkey: Hacettepe University Institute of Population Studies, MoH General Directorate of Mother and Child Health and Family Planning, State Planning Organization and the EU, 2004",RA: Reanalysed,F: Free,49.7,57.9,,708.9,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,TUR: Turkey,NT_BF_EIBF: Early initiation of breastfeeding,F: Female,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,75.2,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"2018 Turkey Demographic and Health Survey. Hacettepe University Institute of Population Studies, T.R. Presidency of Turkey Directorate of Strategy and Budget and TÃœBÄ°TAK, Ankara, Turkey.",RP: Reported,F: Free,,,,,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,TJK: Tajikistan,NT_BF_EIBF: Early initiation of breastfeeding,F: Female,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,49.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Tajikistan demographic and health survey 2012. Demographic and Health Surveys. Dushanbe, Tajikistan, and Calverton, Maryland, USA: SA, MOH, and ICF International, 2013",RA: Reanalysed,F: Free,44.3,53.9,,998.6,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,TJK: Tajikistan,NT_BF_EIBF: Early initiation of breastfeeding,F: Female,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2017,61.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Tajikistan Demographic and Health Survey 2017: Key Indicators. Rockville, Maryland, USA: Statistical Agency under the President of the Republic of Tajikistan(SA), Ministry of Health and Social Protection of Population of the Republic of Tajikistan and ICF",RA: Reanalysed,F: Free,57.0,65.4,,1200.0,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,MDA: Republic of Moldova,NT_BF_EIBF: Early initiation of breastfeeding,F: Female,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2005,69.9,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Moldova demographic and health survey 2005. Demographic and Health Surveys. Calverton, Maryland: NCPM of the Ministry of Health and Social Protection and ORC Macro, 2006",RA: Reanalysed,F: Free,64.6,74.7,,319.4,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,UKR: Ukraine,NT_BF_EIBF: Early initiation of breastfeeding,F: Female,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2007,43.9,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Ukraine Demographic and Health Survey 2007. Calverton, Maryland, USA: UCSR and Macro International.",RA: Reanalysed,F: Free,36.2,51.9,,195.9,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BF_EIBF: Early initiation of breastfeeding,M: Male,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2000,26.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Armenia demographic and health survey 2000. Demographic and Health Surveys. Calverton, Maryland: National Statistical Service, Ministry of Health, and ORC Macro, 2001",RA: Reanalysed,F: Free,21.0,31.9,,339.6,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BF_EIBF: Early initiation of breastfeeding,M: Male,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2005,30.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Armenia demographic and health survey 2005. Demographic and Health Surveys. Calverton, Maryland: National Statistical Service, Ministry of Health, and ORC Macro, 2006",RA: Reanalysed,F: Free,24.2,36.5,,334.0,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BF_EIBF: Early initiation of breastfeeding,M: Male,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2010,36.5,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Armenia demographic and health survey 2010. Demographic and Health Surveys. Calverton, Maryland: National Statistical Service, Ministry of Health, and ICF International, 2012",RA: Reanalysed,F: Free,30.3,43.2,,308.2,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BF_EIBF: Early initiation of breastfeeding,M: Male,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2015,40.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Armenia Demographic and Health Survey 2015-16. Rockville, Maryland, USA: National Statistical Service, Ministry of Health, and ICF",RA: Reanalysed,F: Free,34.7,46.1,,337.3,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,MDA: Republic of Moldova,NT_BF_EIBF: Early initiation of breastfeeding,M: Male,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2005,63.5,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Moldova demographic and health survey 2005. Demographic and Health Surveys. Calverton, Maryland: NCPM of the Ministry of Health and Social Protection and ORC Macro, 2006",RA: Reanalysed,F: Free,57.6,69.0,,337.7,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,TUR: Turkey,NT_BF_EIBF: Early initiation of breastfeeding,M: Male,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2003,50.9,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Demographic and health survey, 2003.  Ankara, Turkey: Hacettepe University Institute of Population Studies, MoH General Directorate of Mother and Child Health and Family Planning, State Planning Organization and the EU, 2004",RA: Reanalysed,F: Free,46.8,55.0,,752.0,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,TUR: Turkey,NT_BF_EIBF: Early initiation of breastfeeding,M: Male,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,67.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"2018 Turkey Demographic and Health Survey. Hacettepe University Institute of Population Studies, T.R. Presidency of Turkey Directorate of Strategy and Budget and TÃœBÄ°TAK, Ankara, Turkey.",RP: Reported,F: Free,,,,,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,KGZ: Kyrgyzstan,NT_BF_EIBF: Early initiation of breastfeeding,M: Male,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,83.5,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Kyrgyz Republic demographic and health survey 2012. Demographic and Health Surveys. Bishkek, Kyrgyz Republic, and Calverton, Maryland, USA: NSC, MOH, and ICF International, 2013",RA: Reanalysed,F: Free,80.3,86.2,,900.6,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,KGZ: Kyrgyzstan,NT_BF_EIBF: Early initiation of breastfeeding,M: Male,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,80.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Kyrgyzstan Multiple Indicator Cluster Survey 2018, Survey Findings Report. Bishkek, Kyrgyzstan: National Statistical Committee of the Kyrgyz Republic and UNICEF. ",RA: Reanalysed,F: Free,76.5,84.4,,683.2,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BF_EIBF: Early initiation of breastfeeding,M: Male,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2006,33.7,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton, Maryland, USA: State Statistical Committee and Macro International Inc., 2008",RA: Reanalysed,F: Free,29.0,38.8,,504.3,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,TJK: Tajikistan,NT_BF_EIBF: Early initiation of breastfeeding,M: Male,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,50.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Tajikistan demographic and health survey 2012. Demographic and Health Surveys. Dushanbe, Tajikistan, and Calverton, Maryland, USA: SA, MOH, and ICF International, 2013",RA: Reanalysed,F: Free,46.0,53.9,,1046.8,middle of fieldwork,,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,TJK: Tajikistan,NT_BF_EIBF: Early initiation of breastfeeding,M: Male,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2017,61.9,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/infant-and-young-child-feeding,"Global UNICEF Global Databases: Infant and Young Child Feeding: Early initiation of breastfeeding, Ever Breastfed, New York, July 2020","UNICEF Division of Data, Analysis, Planning and Monitoring",,,,,"Tajikistan Demographic and Health Survey 2017: Key Indicators. Rockville, Maryland, USA: Statistical Agency under the President of the Republic of Tajikistan(SA), Ministry of Health and Social Protection of Population of the Republic of Tajikistan and ICF",RA: Reanalysed,F: Free,57.8,65.9,,1280.9,middle of fieldwork,,0: Not Known,
