DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,AGE:Current age,WEALTH_QUINTILE:Wealth Quintile,RESIDENCE:Residence,MATERNAL_EDU_LVL:Mother's Education Level,HEAD_OF_HOUSE:Head of House,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,SOURCE_LINK:Citation of or link to the data source,SERIES_FOOTNOTE:Series footnote,CUSTODIAN:Custodian,INDICATOR_DEFINITION:Indicator Definition,NUMERATOR_DEFINITION:Numerator Definition,DENOMINATOR_DEFINITION:Denominator Definition,PUBLICATION_DATE:Date of Publication,DATA_SOURCE:Data Source,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,STD_ERR:Standard Error,WGTD_SAMPL_SIZE:Weighted Sample Size,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,COVERAGE_TIME:The period of time for which data are provided,FREQ_COLL:Time interval at which the source data are collected,OBS_FOOTNOTE:Observation footnote
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q1: Lowest,_T: Total,_T: Total,_T: Total,2011,11.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Demographic and Health Survey  Azerbaijan 2011. Ministry of Health (MoH) [Azerbaijan]  Baku  Azerbaijan,RP: Reported,F: Free,,,,,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q1: Lowest,_T: Total,_T: Total,_T: Total,2013,17.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,12.1,24.1,3.0,422392.8,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q2: Second,R: Rural,_T: Total,_T: Total,2000,4.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,2.6,7.9,1.3,328.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q2: Second,R: Rural,_T: Total,_T: Total,2006,13.2,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,9.4,18.4,2.2,372.7,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q2: Second,R: Rural,_T: Total,_T: Total,2013,10.9,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,6.8,17.0,2.5,371973.4,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q2: Second,U: Urban,_T: Total,_T: Total,2000,5.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,2.0,14.6,2.8,89.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q2: Second,U: Urban,_T: Total,_T: Total,2006,16.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,6.2,36.5,7.3,91.6,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q2: Second,U: Urban,_T: Total,_T: Total,2013,19.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,11.4,32.1,5.2,209882.3,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q2: Second,_T: Total,_T: Total,_T: Total,2000,4.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,2.9,7.7,1.2,417.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q2: Second,_T: Total,_T: Total,_T: Total,2006,13.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,9.9,19.1,2.3,464.3,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q2: Second,_T: Total,_T: Total,_T: Total,2011,11.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Demographic and Health Survey  Azerbaijan 2011. Ministry of Health (MoH) [Azerbaijan]  Baku  Azerbaijan,RP: Reported,F: Free,,,,,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q2: Second,_T: Total,_T: Total,_T: Total,2013,14.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,9.8,19.9,2.5,581855.7,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q3: Middle,R: Rural,_T: Total,_T: Total,2000,5.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,2.1,13.0,2.5,131.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q3: Middle,R: Rural,_T: Total,_T: Total,2006,15.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,10.9,21.0,2.5,186.7,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q3: Middle,R: Rural,_T: Total,_T: Total,2013,14.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,9.6,20.8,2.8,420889.8,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q3: Middle,U: Urban,_T: Total,_T: Total,2000,3.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,1.8,8.1,1.5,157.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q3: Middle,U: Urban,_T: Total,_T: Total,2006,11.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,7.2,18.9,2.9,240.5,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q3: Middle,U: Urban,_T: Total,_T: Total,2013,13.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,6.6,25.0,4.5,262151.3,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q3: Middle,_T: Total,_T: Total,_T: Total,2000,4.5,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,2.4,8.2,1.4,288.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q3: Middle,_T: Total,_T: Total,_T: Total,2006,13.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,9.9,17.7,2.0,427.2,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q3: Middle,_T: Total,_T: Total,_T: Total,2011,7.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Demographic and Health Survey  Azerbaijan 2011. Ministry of Health (MoH) [Azerbaijan]  Baku  Azerbaijan,RP: Reported,F: Free,,,,,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q3: Middle,_T: Total,_T: Total,_T: Total,2013,13.9,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,9.8,19.5,2.5,683041.1,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q4: Fourth,R: Rural,_T: Total,_T: Total,2000,2.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,U: Low reliability,F: Free,0.5,11.9,2.1,39.0,Middle of Fieldwork,1996-2013,0: Not Known,Unweighted sample size is between 25 and 49
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q4: Fourth,R: Rural,_T: Total,_T: Total,2006,4.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,1.1,16.1,2.9,58.2,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q4: Fourth,R: Rural,_T: Total,_T: Total,2013,8.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,4.6,14.4,2.4,378443.4,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q4: Fourth,U: Urban,_T: Total,_T: Total,2000,9.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,6.1,13.9,2.0,290.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q4: Fourth,U: Urban,_T: Total,_T: Total,2006,14.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,8.6,22.0,3.3,283.2,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q4: Fourth,U: Urban,_T: Total,_T: Total,2013,15.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,9.5,24.6,3.8,471197.4,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q4: Fourth,_T: Total,_T: Total,_T: Total,2000,8.5,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,5.7,12.6,1.7,329.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q4: Fourth,_T: Total,_T: Total,_T: Total,2006,12.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,7.8,19.1,2.8,341.3,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q4: Fourth,_T: Total,_T: Total,_T: Total,2011,10.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Demographic and Health Survey  Azerbaijan 2011. Ministry of Health (MoH) [Azerbaijan]  Baku  Azerbaijan,RP: Reported,F: Free,,,,,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q4: Fourth,_T: Total,_T: Total,_T: Total,2013,12.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,8.3,18.0,2.4,849640.9,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q5: Highest,R: Rural,_T: Total,_T: Total,2013,10.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,5.5,17.9,3.1,263948.3,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q5: Highest,U: Urban,_T: Total,_T: Total,2000,13.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,9.5,19.7,2.6,224.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q5: Highest,U: Urban,_T: Total,_T: Total,2006,19.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,13.0,27.5,3.6,308.9,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q5: Highest,U: Urban,_T: Total,_T: Total,2013,16.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan nutrition survey  (AzNS)  2013. Baku  Republic of Azerbaijan  2014.,RA: Reanalysed,F: Free,10.2,24.4,3.6,709661.4,Middle of Fieldwork,1996-2013,0: Not Known,Height/length modality (standing/lying) was not collected
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q5: Highest,_T: Total,_T: Total,_T: Total,2000,13.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan multiple indicator cluster survey 2000 (MICS). Baku  Azerbaijan  United Nations Children's Fund  2001.,RA: Reanalysed,F: Free,9.5,19.7,2.6,224.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q5: Highest,_T: Total,_T: Total,_T: Total,2006,19.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Azerbaijan Demographic and Health Survey 2006. Demographic and Health Surveys. Calverton  Maryland  USA  State Statistical Committee and Macro International Inc.  2008 ,RA: Reanalysed,F: Free,13.0,27.1,3.5,320.0,Middle of Fieldwork,1996-2013,0: Not Known,
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,Y0T4: Under 5 years old,Q5: Highest,_T: Total,_T: Total,_T: Total,2011,11.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,UNICEF Division of Data  Analysis  Planning and Monitoring,,,,,Demographic and Health Survey  Azerbaijan 2011. Ministry of Health (MoH) [Azerbaijan]  Baku  Azerbaijan,RP: Reported,F: Free,,,,,Middle of Fieldwork,1996-2013,0: Not Known,
